,music_ID,y_test,Lasso,ElasticNet,Ridge,kNN,SVRrbf,DT,RF
157,14,0.57145,0.6331220032897785,0.6331220032897785,0.549487394680028,0.6237425,0.6671077118680423,0.638309243697479,0.6334207626395524
158,14,0.5684625,0.6331220032897785,0.6331220032897785,0.5573239668550617,0.569541590909091,0.5445364442386055,0.638309243697479,0.6318982701226734
159,14,0.5398875,0.6331220032897785,0.6331220032897785,0.557791515578056,0.5562875,0.6601012613082975,0.638309243697479,0.6424376150842509
558,34,0.6788875,0.6331220032897785,0.6331220032897785,0.5510812280070021,0.44667,0.5134329736697743,0.5059426627066115,0.606861694677584
559,34,0.678125,0.6331220032897785,0.6331220032897785,0.542146083723648,0.45836,0.6058778261921121,0.5059426627066115,0.611234700058247
560,34,0.678,0.6331220032897785,0.6331220032897785,0.5495678521605392,0.5243575,0.5590881504665433,0.5059426627066115,0.621904481179177
561,34,0.6801125,0.6331220032897785,0.6331220032897785,0.5369630838629639,0.5550220454545454,0.5175081586724584,0.5059426627066115,0.6321206326191433
562,34,0.6703375,0.6331220032897785,0.6331220032897785,0.5235891409671146,0.6032225,0.519845386718677,0.5059426627066115,0.6251627197421623
563,34,0.671225,0.6331220032897785,0.6331220032897785,0.5244202420617718,0.5479475,0.5249085669974136,0.5059426627066115,0.5996796994168231
564,34,0.6808875,0.6331220032897785,0.6331220032897785,0.5290602495970699,0.4510124999999999,0.48830642570679883,0.5059426627066115,0.6190021132368737
565,34,0.6820875,0.6331220032897785,0.6331220032897785,0.5436663899227789,0.581395,0.556470564280127,0.5059426627066115,0.6289970296889487
566,34,0.687225,0.6331220032897785,0.6331220032897785,0.5585455227518066,0.53955,0.5325020183212555,0.5059426627066115,0.6455207539818073
567,34,0.6982125,0.6331220032897785,0.6331220032897785,0.5486386617325653,0.5683575,0.5257010074243038,0.5059426627066115,0.6201903592511029
568,34,0.70165,0.6331220032897785,0.6331220032897785,0.5449791071752984,0.662025,0.5763014368598908,0.5731359174387443,0.6291752950865249
569,34,0.708325,0.6331220032897785,0.6331220032897785,0.5275101205784791,0.5179625,0.44383896961507563,0.5731359174387443,0.620386463809158
570,34,0.6999875,0.6331220032897785,0.6331220032897785,0.5337516437507818,0.5511375,0.4913490775685866,0.5731359174387443,0.6231485666709998
571,34,0.69545,0.6331220032897785,0.6331220032897785,0.5256751792767603,0.6476,0.5201446356880812,0.5731359174387443,0.6134330583130447
572,34,0.6963375,0.6331220032897785,0.6331220032897785,0.5302158027886297,0.570745,0.5203585339503497,0.5059426627066115,0.6147542239164812
573,34,0.6939875,0.6331220032897785,0.6331220032897785,0.5126698081959881,0.5957625,0.5263829124808632,0.5059426627066115,0.6079958414257868
905,56,0.41255,0.6331220032897785,0.6331220032897785,0.5993656716939626,0.60777,0.5762673363502122,0.561079396969698,0.6208699304735613
906,56,0.400875,0.6331220032897785,0.6331220032897785,0.5917112174512495,0.5937075,0.5493237613080885,0.561079396969698,0.6200164445962242
907,56,0.394225,0.6331220032897785,0.6331220032897785,0.6049229038368376,0.42032749999999997,0.5695922579300107,0.561079396969698,0.6243974411193955
908,56,0.433225,0.6331220032897785,0.6331220032897785,0.6015353379466191,0.5759325000000001,0.5901954452004585,0.5222708868011002,0.6177286334031703
909,56,0.43855,0.6331220032897785,0.6331220032897785,0.5970040120130358,0.6878231818181819,0.6163331209050147,0.5222708868011002,0.6528752982760393
910,56,0.4383375,0.6331220032897785,0.6331220032897785,0.5892676214872079,0.5726575,0.600037431752819,0.5222708868011002,0.632752598530494
911,57,0.45065,0.6331220032897785,0.6331220032897785,0.45862811347749566,0.5790825,0.5206141755017596,0.5731359174387443,0.6205815926500453
912,57,0.450325,0.6331220032897785,0.6331220032897785,0.47274999657212524,0.4497625,0.5591190526392882,0.5731359174387443,0.6206685154716107
913,57,0.4526625,0.6331220032897785,0.6331220032897785,0.4633322157743605,0.5925325,0.595062619918503,0.5731359174387443,0.6157866168156282
914,57,0.4674375,0.6331220032897785,0.6331220032897785,0.4630666586012677,0.5300475,0.5181302185822958,0.5731359174387443,0.6056478857260654
915,57,0.4621,0.6331220032897785,0.6331220032897785,0.4686527139504138,0.5271424999999998,0.48794338253891606,0.5731359174387443,0.6173172063574243
916,57,0.4681,0.6331220032897785,0.6331220032897785,0.4495518312512516,0.5695875,0.5083783194195473,0.5731359174387443,0.6084473394193586
917,57,0.4616625,0.6331220032897785,0.6331220032897785,0.45050691483518984,0.6515124999999999,0.5742430473713924,0.5731359174387443,0.6073952888314504
918,57,0.460775,0.6331220032897785,0.6331220032897785,0.4520146541208286,0.53433,0.5354855894915569,0.5731359174387443,0.6096068076599488
919,57,0.4722125,0.6331220032897785,0.6331220032897785,0.45691527137755594,0.499085,0.4671518226688574,0.5731359174387443,0.6093561609765404
920,57,0.4701,0.6331220032897785,0.6331220032897785,0.4442102927036393,0.5912025000000001,0.5179558622975203,0.5731359174387443,0.6158942147541374
921,57,0.4741,0.6331220032897785,0.6331220032897785,0.4582100407632744,0.4746475,0.4961951366465242,0.5731359174387443,0.6227365976997123
922,57,0.4808625,0.6331220032897785,0.6331220032897785,0.45923940333674473,0.6388725,0.5588975090245119,0.5731359174387443,0.6208153361222152
923,57,0.479975,0.6331220032897785,0.6331220032897785,0.4646541417341739,0.5089400000000001,0.5072491361785101,0.5731359174387443,0.6204155962546049
924,57,0.4809875,0.6331220032897785,0.6331220032897785,0.46020287727987313,0.521165,0.47912033148792244,0.5731359174387443,0.6216020207959174
925,57,0.469875,0.6331220032897785,0.6331220032897785,0.44890016267831756,0.559805,0.5252166874514526,0.5731359174387443,0.6187110082017979
926,57,0.4783125,0.6331220032897785,0.6331220032897785,0.44294974818300686,0.5734199999999999,0.5271367470118473,0.5731359174387443,0.6200461017094071
927,57,0.4699875,0.6331220032897785,0.6331220032897785,0.45805491711023116,0.6092449999999999,0.523639470707775,0.5731359174387443,0.6207261587941177
928,57,0.4610875,0.6331220032897785,0.6331220032897785,0.4622520821359648,0.4968475,0.5414965622968259,0.5731359174387443,0.6194114657521106
929,57,0.4716625,0.6331220032897785,0.6331220032897785,0.455215983712495,0.6619974999999999,0.6142897394705454,0.5731359174387443,0.6122189885156137
930,57,0.4778875,0.6331220032897785,0.6331220032897785,0.44223877351689733,0.5475975,0.4805049622634521,0.5731359174387443,0.6212163802923534
931,57,0.4855375,0.6331220032897785,0.6331220032897785,0.4535212193820688,0.43325500000000006,0.5480844075359363,0.5731359174387443,0.6072032526534544
932,57,0.480975,0.6331220032897785,0.6331220032897785,0.45099666316893483,0.6049525,0.5592759925676407,0.5731359174387443,0.6237235333888552
933,57,0.4882125,0.6331220032897785,0.6331220032897785,0.440112516145642,0.5096675,0.5496914208244281,0.5731359174387443,0.619424429979788
934,57,0.4864375,0.6331220032897785,0.6331220032897785,0.4497666211863184,0.6101825,0.5674553748852964,0.5731359174387443,0.6153708911769601
935,57,0.484875,0.6331220032897785,0.6331220032897785,0.45215148990561893,0.6032575,0.5521792162580729,0.5731359174387443,0.617736449372651
936,57,0.5,0.6331220032897785,0.6331220032897785,0.44628144983565143,0.6062225,0.5609269323042074,0.5731359174387443,0.6123345044461737
937,57,0.4997625,0.6331220032897785,0.6331220032897785,0.4504830101308098,0.5564825,0.5269372819754339,0.5731359174387443,0.6186994802641971
938,57,0.4946625,0.6331220032897785,0.6331220032897785,0.4372842512099519,0.47429249999999995,0.5045226835570207,0.5731359174387443,0.6050822006084662
939,57,0.5087625,0.6331220032897785,0.6331220032897785,0.4234867875938737,0.49235249999999997,0.508781433757991,0.5731359174387443,0.6073952888314504
940,57,0.5191,0.6331220032897785,0.6331220032897785,0.4295787737730448,0.47948500000000005,0.47551071938325123,0.5731359174387443,0.6034688309066586
941,57,0.51355,0.6331220032897785,0.6331220032897785,0.43381084217372856,0.6101275,0.4960059408567722,0.5731359174387443,0.6117805194032158
942,57,0.517875,0.6331220032897785,0.6331220032897785,0.43459827683328117,0.5174200000000001,0.5071265268207985,0.5731359174387443,0.6273360370006531
983,59,0.591425,0.6331220032897785,0.6331220032897785,0.6608703385553276,0.5812284090909092,0.6755179424201497,0.6149440976933517,0.6654862031285219
984,59,0.593225,0.6331220032897785,0.6331220032897785,0.6559372998279458,0.7350450000000001,0.6137644370747249,0.6149440976933517,0.6566301313440442
985,59,0.60255,0.6331220032897785,0.6331220032897785,0.6399084176330776,0.530755,0.6014918245827271,0.5059426627066115,0.6478666703252466
986,59,0.59955,0.6331220032897785,0.6331220032897785,0.6446336553063805,0.6318122727272728,0.6392641283472912,0.6149440976933517,0.6418702193439396
987,59,0.5952125,0.6331220032897785,0.6331220032897785,0.626696672493698,0.5795063636363637,0.6229628492980965,0.6149440976933517,0.6486601437399055
988,59,0.6002,0.6331220032897785,0.6331220032897785,0.6077288125679848,0.671025,0.6846236736242937,0.5059426627066115,0.6333808304131324
1025,63,0.445325,0.6331220032897785,0.6331220032897785,0.5205477049810836,0.5730700000000001,0.5140360689855159,0.5628465735268557,0.6205680302752818
1026,63,0.4288875,0.6331220032897785,0.6331220032897785,0.5111643487287804,0.6178324999999999,0.5628050836748317,0.5731359174387443,0.6102218978578771
1027,63,0.4303375,0.6331220032897785,0.6331220032897785,0.5474525404910167,0.50343,0.45983998138099785,0.5731359174387443,0.629580518864978
1028,63,0.4265375,0.6331220032897785,0.6331220032897785,0.49718865205569707,0.5312275,0.4658066480924121,0.5628465735268557,0.6265678112513748
1029,63,0.4352125,0.6331220032897785,0.6331220032897785,0.522807212161736,0.6699799999999999,0.5407315633363072,0.5628465735268557,0.6121435228895102
1030,63,0.421675,0.6331220032897785,0.6331220032897785,0.5077043482376965,0.5293825,0.5293254647292853,0.5731359174387443,0.617736449372651
1031,63,0.4304375,0.6331220032897785,0.6331220032897785,0.5058600971687621,0.6695849999999999,0.5541583640616048,0.5628465735268557,0.6099961284827992
1094,79,0.9201125,0.6331220032897785,0.6331220032897785,0.7023178736067872,0.521805,0.703842914320354,0.8322020833333332,0.6560400700216178
1095,79,0.9049875,0.6331220032897785,0.6331220032897785,0.6909693039713453,0.6866900000000001,0.7297421617694232,0.8095790364583335,0.658556718348327
1096,79,0.91045,0.6331220032897785,0.6331220032897785,0.6996759811193076,0.5659404545454546,0.7848462598795161,0.8322020833333332,0.6463532991744041
1097,79,0.904875,0.6331220032897785,0.6331220032897785,0.6780652561143997,0.5805374999999999,0.7534709637113358,0.8095790364583335,0.6599089674206898
1098,79,0.9162125,0.6331220032897785,0.6331220032897785,0.6938124689326834,0.7102561363636364,0.8364955681765843,0.8095790364583335,0.6556058506105531
1099,79,0.8896625,0.6331220032897785,0.6331220032897785,0.6768108110140167,0.6894250000000001,0.7200742971751627,0.8095790364583335,0.6612365241390169
1100,79,0.911775,0.6331220032897785,0.6331220032897785,0.6891117116230532,0.5411425,0.7260728961201424,0.8095790364583335,0.6573696288821667
1101,79,0.9034375,0.6331220032897785,0.6331220032897785,0.6656525545763843,0.6030599999999999,0.6951445020667002,0.8095790364583335,0.6444791407058822
1102,79,0.913775,0.6331220032897785,0.6331220032897785,0.6733051346103706,0.77561,0.7380856522636373,0.8095790364583335,0.6510230676864126
1103,79,0.88555,0.6331220032897785,0.6331220032897785,0.6694385584103094,0.6646349999999999,0.7706739663735999,0.8095790364583335,0.6580146447908015
1104,79,0.8977625,0.6331220032897785,0.6331220032897785,0.7010923320803722,0.67906,0.7136946663841097,0.8095790364583335,0.6683199754716261
1105,79,0.8935625,0.6331220032897785,0.6331220032897785,0.6734974340652421,0.4629625,0.5949062702891885,0.8095790364583335,0.6486666110584054
