,music_ID,y_test,Lasso,ElasticNet,Ridge,kNN,SVRrbf,DT,RF
414,14,0.57145,0.6321702086263415,0.6321702086263415,0.59391469080033,0.58647,0.554905335935984,0.718242253521127,0.6379560446137719
415,14,0.5684625,0.6321702086263415,0.6321702086263415,0.5742343852488777,0.5787175,0.5547019335259674,0.718242253521127,0.6163487740822702
416,14,0.5398875,0.6321702086263415,0.6321702086263415,0.5595411221024071,0.62776,0.556906493317733,0.718242253521127,0.6139495980920556
417,14,0.5427625,0.6321702086263415,0.6321702086263415,0.5764459786499818,0.6609575,0.5569380385390551,0.718242253521127,0.6571488162466534
418,14,0.5364375,0.6321702086263415,0.6321702086263415,0.5859613929501132,0.5955475,0.5755552675893331,0.718242253521127,0.6618632816394193
419,14,0.5583125,0.6321702086263415,0.6321702086263415,0.6052763487465055,0.6759700000000001,0.5823637251819606,0.718242253521127,0.6638892900763215
420,14,0.6218875,0.6321702086263415,0.6321702086263415,0.598217655651085,0.662015,0.56999287755998,0.718242253521127,0.6802112952519813
421,14,0.598325,0.6321702086263415,0.6321702086263415,0.5724030785901687,0.615375,0.5705243722431673,0.718242253521127,0.666054197900811
422,14,0.625975,0.6321702086263415,0.6321702086263415,0.5847809177393498,0.647415,0.567791600385031,0.718242253521127,0.6362460198730293
423,14,0.622325,0.6321702086263415,0.6321702086263415,0.5652525928298208,0.6079425,0.569456655871163,0.718242253521127,0.6392899056201248
424,14,0.5959875,0.6321702086263415,0.6321702086263415,0.5641449462533173,0.6566050000000001,0.5707687334860587,0.718242253521127,0.6481067697245007
425,14,0.5880875,0.6321702086263415,0.6321702086263415,0.5833457338694836,0.62634,0.5821771522337916,0.718242253521127,0.6636108102584495
426,14,0.56255,0.6321702086263415,0.6321702086263415,0.5876931024489613,0.665575,0.5626792885624359,0.718242253521127,0.6550443286979675
427,14,0.5883125,0.6321702086263415,0.6321702086263415,0.5984781269327859,0.660535,0.5707557241316499,0.718242253521127,0.6373327959619347
428,14,0.5977875,0.6321702086263415,0.6321702086263415,0.5708485515824346,0.650155,0.5637870116921897,0.718242253521127,0.644919259751151
429,14,0.5693375,0.6321702086263415,0.6321702086263415,0.573051780510546,0.6434949999999999,0.5685920219712194,0.718242253521127,0.6577080524734493
430,14,0.565,0.6321702086263415,0.6321702086263415,0.5989218000338539,0.6486699999999999,0.5631972735615816,0.718242253521127,0.6373327959619347
431,14,0.5436625,0.6321702086263415,0.6321702086263415,0.5898711811568036,0.6590275,0.552629879101257,0.718242253521127,0.6446975066650845
