,music_ID,y_test,Lasso,ElasticNet,Ridge,kNN,SVRrbf,DT,RF
157,14,0.57145,0.6331220032897785,0.6331220032897785,0.5714428603831787,0.6149074999999999,0.5429836105929345,0.5622089030499483,0.6046552819258161
158,14,0.5684625,0.6331220032897785,0.6331220032897785,0.5684595127202139,0.5829175,0.5376076624495154,0.5622089030499483,0.5980408899503529
159,14,0.5398875,0.6331220032897785,0.6331220032897785,0.5398931301495828,0.6691624999999999,0.529806979895846,0.5396613097376933,0.6181064558516172
558,34,0.6788875,0.6331220032897785,0.6331220032897785,0.6788897444856051,0.557175,0.6225442109365243,0.6772259789278221,0.6394574496516612
559,34,0.678125,0.6331220032897785,0.6331220032897785,0.6781286400349449,0.5728874999999999,0.6207920585698821,0.6772259789278221,0.6394574496516612
560,34,0.678,0.6331220032897785,0.6331220032897785,0.6780024877599867,0.61778,0.6368741587092478,0.6772259789278221,0.6553392744247444
561,34,0.6801125,0.6331220032897785,0.6331220032897785,0.680113793815457,0.6016275,0.633209132219582,0.6772259789278221,0.6666941995258248
562,34,0.6703375,0.6331220032897785,0.6331220032897785,0.6703393753706564,0.542135,0.6216548633217817,0.6772259789278221,0.6523793533281315
563,34,0.671225,0.6331220032897785,0.6331220032897785,0.6712234149070454,0.5912850000000001,0.611207571906373,0.6772259789278221,0.6710008400142718
564,34,0.6808875,0.6331220032897785,0.6331220032897785,0.6808857131328776,0.6088475,0.6331055874849867,0.6772259789278221,0.6773333758338974
565,34,0.6820875,0.6331220032897785,0.6331220032897785,0.6820922558956986,0.5785600000000001,0.6516177276057181,0.6772259789278221,0.6487554619222828
566,34,0.687225,0.6331220032897785,0.6331220032897785,0.6872345719164845,0.6185775,0.6547125503494392,0.6946179168487763,0.6629074577350467
567,34,0.6982125,0.6331220032897785,0.6331220032897785,0.6982142967211362,0.6192575,0.6513364691073731,0.6946179168487763,0.6206260685789211
568,34,0.70165,0.6331220032897785,0.6331220032897785,0.701652119325823,0.6746975,0.6474334071738477,0.6946179168487763,0.6295066997621415
569,34,0.708325,0.6331220032897785,0.6331220032897785,0.7083218944784048,0.6451425000000001,0.6470376991106487,0.7122169086021509,0.6566258161216096
570,34,0.6999875,0.6331220032897785,0.6331220032897785,0.6999880226045949,0.56064,0.6378880752175194,0.6946179168487763,0.6834019405037967
571,34,0.69545,0.6331220032897785,0.6331220032897785,0.6954473812782365,0.7665525,0.6309210053563473,0.6946179168487763,0.6409366664609493
572,34,0.6963375,0.6331220032897785,0.6331220032897785,0.69633915862922,0.5811125,0.6472950479761781,0.6946179168487763,0.6616875557327948
573,34,0.6939875,0.6331220032897785,0.6331220032897785,0.693988432088869,0.640935,0.6441102486543951,0.6946179168487763,0.6813887668521204
905,56,0.41255,0.6331220032897785,0.6331220032897785,0.4125707762206424,0.38722,0.4432883265781795,0.41560679121725747,0.5399254070757893
906,56,0.400875,0.6331220032897785,0.6331220032897785,0.40088728541571517,0.3847525,0.4632302972668006,0.41560679121725747,0.5121211255566336
907,56,0.394225,0.6331220032897785,0.6331220032897785,0.39424220235389,0.5363775000000001,0.41945094581961195,0.3834197102604997,0.5515600695963817
908,56,0.433225,0.6331220032897785,0.6331220032897785,0.4332406765512729,0.427555,0.4907844237780101,0.4445725732323229,0.587316410932337
909,56,0.43855,0.6331220032897785,0.6331220032897785,0.43857094950730835,0.5694649999999999,0.47695817900118315,0.4445725732323229,0.6178611552754926
910,56,0.4383375,0.6331220032897785,0.6331220032897785,0.4383566902090128,0.436175,0.4342207367327492,0.4445725732323229,0.6083576914466179
911,57,0.45065,0.6331220032897785,0.6331220032897785,0.4506396377740337,0.5279524999999999,0.41662565636951654,0.4445725732323229,0.5682919622289372
912,57,0.450325,0.6331220032897785,0.6331220032897785,0.4503107031801229,0.46323181818181813,0.40716089571568714,0.4445725732323229,0.5897269559821583
913,57,0.4526625,0.6331220032897785,0.6331220032897785,0.4526497470122143,0.5273375,0.44098649320757216,0.4445725732323229,0.5604480732862511
914,57,0.4674375,0.6331220032897785,0.6331220032897785,0.4674216720787724,0.457465,0.4487615818264656,0.4684291461122857,0.5697852461240828
915,57,0.4621,0.6331220032897785,0.6331220032897785,0.46208596981087924,0.47021250000000003,0.4346083951392752,0.4684291461122857,0.5728353470132037
916,57,0.4681,0.6331220032897785,0.6331220032897785,0.4680800708315782,0.49168500000000004,0.45149304054677764,0.4684291461122857,0.5782908086388524
917,57,0.4616625,0.6331220032897785,0.6331220032897785,0.46164314972697806,0.52476,0.4547964559287738,0.4684291461122857,0.5877136716483926
918,57,0.460775,0.6331220032897785,0.6331220032897785,0.4607599606534165,0.538905,0.42339080659375783,0.4684291461122857,0.572272186765833
919,57,0.4722125,0.6331220032897785,0.6331220032897785,0.47218798963254816,0.5704375,0.4278272732682236,0.4684291461122857,0.5950297840521148
920,57,0.4701,0.6331220032897785,0.6331220032897785,0.4700742321982859,0.5170250000000001,0.44020203397187607,0.4684291461122857,0.5632425660109374
921,57,0.4741,0.6331220032897785,0.6331220032897785,0.47407739599576515,0.5082424999999999,0.42188597414111706,0.4684291461122857,0.5737512389190971
922,57,0.4808625,0.6331220032897785,0.6331220032897785,0.48083685700582235,0.584395,0.4089389457084942,0.4684291461122857,0.6025227679442631
923,57,0.479975,0.6331220032897785,0.6331220032897785,0.47994641627864665,0.5221525,0.40670140451965253,0.4684291461122857,0.5952788364351842
