,music_ID,y_test,Lasso,ElasticNet,Ridge,kNN,SVRrbf,DT,RF
157,14,0.5562125,0.6034913239538239,0.6034913239538239,0.509373671819328,0.5207775,0.5930006665049583,0.5273459336395309,0.6133083010983803
158,14,0.5603375,0.6034913239538239,0.6034913239538239,0.5085434827850397,0.5275970454545454,0.5464823388429602,0.5273459336395309,0.6169750290962596
159,14,0.5647875,0.6034913239538239,0.6034913239538239,0.5037324387471585,0.5407275,0.5938779776085206,0.5273459336395309,0.6189085930027968
558,34,0.825775,0.6034913239538239,0.6034913239538239,0.5721809235245296,0.43356000000000006,0.5742237362014565,0.5173300616883115,0.5994646506509356
559,34,0.8361,0.6034913239538239,0.6034913239538239,0.5600001760881451,0.44608500000000006,0.5182697448625678,0.345541620879121,0.6014035243286131
560,34,0.8332125,0.6034913239538239,0.6034913239538239,0.5738901522887945,0.539935,0.5589699405742631,0.345541620879121,0.6024970981029779
561,34,0.8183375,0.6034913239538239,0.6034913239538239,0.5687097174063033,0.5504013636363636,0.5714606366259842,0.345541620879121,0.5966773521982934
562,34,0.809875,0.6034913239538239,0.6034913239538239,0.557202502915911,0.607425,0.49685657929764604,0.345541620879121,0.6028550935401631
563,34,0.812775,0.6034913239538239,0.6034913239538239,0.5520775305681378,0.5685525,0.5090471693233708,0.345541620879121,0.5933787747089204
564,34,0.8134375,0.6034913239538239,0.6034913239538239,0.5571949026396634,0.48316,0.4997316609092537,0.345541620879121,0.5978429485827659
565,34,0.82255,0.6034913239538239,0.6034913239538239,0.5658862387090542,0.519225,0.5948395151589391,0.345541620879121,0.6078097687101212
566,34,0.837875,0.6034913239538239,0.6034913239538239,0.5749181900346406,0.53835,0.5009193163476835,0.345541620879121,0.6092551081325054
567,34,0.8423125,0.6034913239538239,0.6034913239538239,0.5679672326376975,0.6279075,0.43982713100791626,0.345541620879121,0.5989604641759907
568,34,0.8355375,0.6034913239538239,0.6034913239538239,0.5587300522494542,0.6084625000000001,0.5591682057536419,0.5999674430094679,0.6169625331074671
569,34,0.8352,0.6034913239538239,0.6034913239538239,0.5400811678795201,0.5565800000000001,0.45910682532097913,0.5999674430094679,0.6061645144467565
570,34,0.844325,0.6034913239538239,0.6034913239538239,0.5456601299355442,0.56825,0.5279407961608538,0.5999674430094679,0.6095883435507637
571,34,0.8427875,0.6034913239538239,0.6034913239538239,0.5416270939724431,0.7249375,0.5497775495899706,0.5999674430094679,0.6070509577752649
572,34,0.8433375,0.6034913239538239,0.6034913239538239,0.5518201988665544,0.5240325,0.5186049172408413,0.5999674430094679,0.6030251259868002
573,34,0.83765,0.6034913239538239,0.6034913239538239,0.5439293743650837,0.590555,0.5190494107413787,0.345541620879121,0.5940938450486292
905,56,0.2435625,0.6034913239538239,0.6034913239538239,0.5723363700817924,0.6188225,0.5051248180209003,0.5756864782647031,0.6091115085857748
906,56,0.257775,0.6034913239538239,0.6034913239538239,0.5600000018470505,0.6065075,0.522269451261185,0.5229915432224027,0.5982206464346571
907,56,0.26035,0.6034913239538239,0.6034913239538239,0.5694267175836023,0.43073749999999994,0.5391063136598061,0.5229915432224027,0.5979084543559001
